ensembl_id,chrom,window_start,window_end,window_len,biotype,in_gtf,n_neighbor_genes,target_cds,target_utr,target_exon_noncoding,target_intron,neighbor_exon,neighbor_intron,intergenic,raw_target_cds,raw_target_utr,raw_target_exon,raw_target_intron,raw_neighbor_exon,raw_intergenic,symbol,family
ENSG00000196867,19,56440644,56637251,196608,protein_coding,True,12,0.014134724934895834,0.019927978515625,0.0013987223307291667,0.055384318033854164,0.23406982421875,0.5990193684895834,0.0760650634765625,0.014134724934895834,0.020029703776041668,0.03546142578125,0.055384318033854164,0.24274698893229166,0.0760650634765625,ZFP28,tf
ENSG00000120784,19,37594033,37790640,196608,protein_coding,True,12,0.008148193359375,0.027516682942708332,0.0035400390625,0.3605194091796875,0.07332356770833333,0.4561360677083333,0.0708160400390625,0.008148193359375,0.027516682942708332,0.039204915364583336,0.3605194091796875,0.09466044108072917,0.0708160400390625,ZFP30,tf
ENSG00000128016,19,39308543,39505150,196608,protein_coding,True,15,0.0059356689453125,0.0038655598958333335,0.0002492268880208333,0.0030008951822916665,0.247833251953125,0.5890299479166666,0.15008544921875,0.0059356689453125,0.0061798095703125,0.010050455729166666,0.0030008951822916665,0.247833251953125,0.15008544921875,ZFP36,tf
ENSG00000185650,14,68697949,68894556,196608,protein_coding,True,9,0.0062103271484375,0.025324503580729168,0.0013529459635416667,0.010823567708333334,0.06829833984375,0.2770894368489583,0.61090087890625,0.0062103271484375,0.026423136393229168,0.032887776692708336,0.010823567708333334,0.07090250651041667,0.61090087890625,ZFP36L1,tf
ENSG00000152518,2,43128302,43324909,196608,protein_coding,True,6,0.007537841796875,0.01123046875,1.52587890625e-05,0.0026041666666666665,0.044306437174479164,0.9143575032552084,0.019948323567708332,0.007537841796875,0.01123046875,0.0187835693359375,0.0026041666666666665,0.0485076904296875,0.019948323567708332,ZFP36L2,tf
ENSG00000136866,9,112958455,113155062,196608,protein_coding,True,12,0.0098419189453125,0.0224761962890625,1.52587890625e-05,0.061167399088541664,0.16048177083333334,0.22968037923177084,0.5163370768229166,0.0098419189453125,0.0224761962890625,0.0323333740234375,0.061167399088541664,0.16048177083333334,0.5163370768229166,ZFP37,tf
ENSG00000181638,8,143148517,143345124,196608,protein_coding,True,8,0.003021240234375,0.028574625651041668,0.0035502115885416665,0.045649210611979164,0.10559590657552083,0.26849365234375,0.5451151529947916,0.003021240234375,0.028574625651041668,0.035146077473958336,0.045649210611979164,0.11724853515625,0.5451151529947916,ZFP41,tf
ENSG00000179059,4,187895740,188092347,196608,protein_coding,True,3,0.004730224609375,0.0087432861328125,1.52587890625e-05,0.03369140625,0.027923583984375,0.09043375651041667,0.8344624837239584,0.004730224609375,0.0087432861328125,0.01348876953125,0.03369140625,0.027923583984375,0.8344624837239584,ZFP42,tf
ENSG00000204644,6,29582851,29779458,196608,protein_coding,True,17,0.0081787109375,0.002410888671875,1.52587890625e-05,0.03350830078125,0.13802591959635416,0.3963572184244792,0.4215037027994792,0.0081787109375,0.0028839111328125,0.0106048583984375,0.03350830078125,0.13802591959635416,0.4215037027994792,ZFP57,tf
ENSG00000196670,5,180762981,180959588,196608,protein_coding,True,8,0.01373291015625,0.0075531005859375,6.103515625e-05,0.048207600911458336,0.119110107421875,0.3670094807942708,0.4443257649739583,0.01373291015625,0.008056640625,0.0213470458984375,0.048207600911458336,0.119110107421875,0.4443257649739583,ZFP62,tf
ENSG00000020256,20,52106004,52302611,196608,protein_coding,True,2,0.0103912353515625,0.0051422119140625,0.0011545817057291667,0.4833170572916667,0.0030670166015625,0.4969278971354167,0.0,0.0103912353515625,0.0051422119140625,0.016688028971354168,0.4833170572916667,0.008076985677083334,0.0,ZFP64,tf
ENSG00000187815,1,40378929,40575536,196608,protein_coding,True,13,0.008026123046875,0.0061798095703125,0.0019327799479166667,0.08077494303385417,0.08240254720052083,0.5713246663411459,0.249359130859375,0.008026123046875,0.0061798095703125,0.016138712565104168,0.08077494303385417,0.08510843912760417,0.249359130859375,ZFP69,tf
ENSG00000187801,1,40351749,40548356,196608,protein_coding,True,12,0.008148193359375,0.0034942626953125,0.0014088948567708333,0.056208292643229164,0.09183247884114583,0.6470692952473959,0.19183858235677084,0.008148193359375,0.009190877278645834,0.013051350911458334,0.056208292643229164,0.09183247884114583,0.19183858235677084,ZFP69B,tf
ENSG00000181007,19,36320363,36516970,196608,protein_coding,True,10,0.008631388346354166,0.028249104817708332,0.009984334309895834,0.13382466634114584,0.14778645833333334,0.4227294921875,0.2487945556640625,0.008631388346354166,0.028249104817708332,0.046864827473958336,0.13382466634114584,0.14778645833333334,0.2487945556640625,ZFP82,tf
ENSG00000184939,16,68431786,68628393,196608,protein_coding,True,8,0.010981241861979166,0.019068400065104168,0.0056304931640625,0.19820149739583334,0.034830729166666664,0.152587890625,0.5786997477213541,0.010981241861979166,0.027959187825520832,0.035680135091145836,0.19820149739583334,0.037811279296875,0.5786997477213541,ZFP90,tf
ENSG00000186660,11,58480172,58676779,196608,protein_coding,True,9,0.008697509765625,0.020665486653645832,1.52587890625e-05,0.18672688802083334,0.049245198567708336,0.4790089925130208,0.2556406656901042,0.008697509765625,0.020665486653645832,0.029378255208333332,0.18672688802083334,0.0646209716796875,0.2556406656901042,ZFP91,tf
ENSG00000189420,X,153313130,153509737,196608,protein_coding,True,9,0.00634765625,0.026204427083333332,1.52587890625e-05,0.0437774658203125,0.12768046061197916,0.3869374593098958,0.4090372721354167,0.00634765625,0.026204427083333332,0.032567342122395836,0.0437774658203125,0.12768046061197916,0.4090372721354167,ZFP92,tf
ENSG00000162300,11,64985906,65182513,196608,protein_coding,True,27,0.005727132161458333,0.004084269205729167,0.0060577392578125,0.005437215169270833,0.2422027587890625,0.3989969889322917,0.337493896484375,0.005727132161458333,0.00653076171875,0.015869140625,0.005437215169270833,0.2595977783203125,0.337493896484375,ZFPL1,tf
ENSG00000179588,16,88354976,88551583,196608,protein_coding,True,3,0.0159759521484375,0.014338175455729166,0.0010274251302083333,0.3946431477864583,0.07005818684895833,0.2239227294921875,0.2800343831380208,0.0159759521484375,0.014597574869791666,0.031341552734375,0.3946431477864583,0.07436625162760417,0.2800343831380208,ZFPM1,tf
ENSG00000169946,8,104492429,104689036,196608,protein_coding,True,2,0.0,0.0,0.00018310546875,0.49981689453125,0.040924072265625,0.4515787760416667,0.007497151692708333,0.0,0.0,0.00018310546875,0.49981689453125,0.040924072265625,0.007497151692708333,ZFPM2,tf
ENSG00000056097,5,32346457,32543064,196608,protein_coding,True,3,0.016387939453125,0.007603963216145833,0.010447184244791666,0.4253133138020833,0.007375081380208333,0.056406656901041664,0.4764658610026042,0.016387939453125,0.010035196940104166,0.0344390869140625,0.4253133138020833,0.00787353515625,0.4764658610026042,ZFR,tf
ENSG00000105278,19,3770734,3967341,196608,protein_coding,True,10,0.015909830729166668,0.014399210611979166,0.0006561279296875,0.2997182210286458,0.08074442545572917,0.4430491129557292,0.1455230712890625,0.015909830729166668,0.018829345703125,0.030965169270833332,0.2997182210286458,0.08074442545572917,0.1455230712890625,ZFR2,tf
ENSG00000005889,X,24050672,24247279,196608,protein_coding,True,4,0.01287841796875,0.027577718098958332,0.0055084228515625,0.2952372233072917,0.023040771484375,0.11400858561197917,0.5217488606770834,0.01287841796875,0.0277862548828125,0.045964558919270836,0.2952372233072917,0.028386433919270832,0.5217488606770834,ZFX,tf
ENSG00000067646,Y,2836977,3033584,196608,protein_coding,True,10,0.0122222900390625,0.015411376953125,0.0006306966145833334,0.21193949381510416,0.0391387939453125,0.7045135498046875,0.016143798828125,0.0122222900390625,0.015497843424479166,0.028264363606770832,0.21193949381510416,0.0400848388671875,0.016143798828125,ZFY,tf
ENSG00000165861,14,72928827,73125434,196608,protein_coding,True,8,0.012079874674479166,0.0107879638671875,0.0037078857421875,0.2668050130208333,0.09859720865885417,0.4044901529947917,0.20353190104166666,0.012079874674479166,0.011225382486979166,0.026575724283854168,0.2668050130208333,0.09859720865885417,0.20353190104166666,ZFYVE1,tf
ENSG00000157077,1,52043584,52240191,196608,protein_coding,True,9,0.011077880859375,0.0032450358072916665,0.0,0.4846547444661458,0.034881591796875,0.19972737630208334,0.2664133707682292,0.011077880859375,0.0032450358072916665,0.014322916666666666,0.4846547444661458,0.048090616861979164,0.2664133707682292,ZFYVE9,tf
ENSG00000039319,5,80308845,80505452,196608,protein_coding,True,11,0.023595174153645832,0.0333709716796875,0.021820068359375,0.3045501708984375,0.039520263671875,0.1030120849609375,0.4741312662760417,0.023595174153645832,0.039454142252604164,0.07878621419270833,0.3045501708984375,0.08125813802083333,0.4741312662760417,ZFYVE16,tf
ENSG00000166140,15,40708782,40905389,196608,protein_coding,True,12,0.008733113606770834,0.007283528645833333,0.008290608723958334,0.016377766927083332,0.1357421875,0.5467936197916666,0.2767791748046875,0.008733113606770834,0.0141448974609375,0.0243072509765625,0.016377766927083332,0.13630167643229166,0.2767791748046875,ZFYVE19,tf
ENSG00000100711,14,103617426,103814033,196608,protein_coding,True,12,0.004831949869791667,0.004781087239583333,0.033060709635416664,0.0485687255859375,0.1704559326171875,0.7371571858723959,0.0011444091796875,0.004831949869791667,0.00677490234375,0.042673746744791664,0.0485687255859375,0.17336527506510416,0.0011444091796875,ZFYVE21,tf
ENSG00000072121,14,67718286,67914893,196608,protein_coding,True,5,0.0401611328125,0.015828450520833332,0.024800618489583332,0.3729909261067708,0.017720540364583332,0.5122833251953125,0.016215006510416668,0.0401611328125,0.0477752685546875,0.08079020182291667,0.3729909261067708,0.029627482096354168,0.016215006510416668,ZFYVE26,tf
ENSG00000155256,10,97638813,97835420,196608,protein_coding,True,6,0.00634765625,0.009221394856770834,0.004262288411458333,0.10115559895833333,0.056549072265625,0.2720743815104167,0.5503896077473959,0.00634765625,0.0093536376953125,0.019831339518229168,0.10115559895833333,0.056549072265625,0.5503896077473959,ZFYVE27,tf
ENSG00000159733,4,2320347,2516954,196608,protein_coding,True,6,0.004613240559895833,0.010833740234375,0.005106608072916667,0.4794514973958333,0.06607564290364583,0.432281494140625,0.0016377766927083333,0.004613240559895833,0.011932373046875,0.0205535888671875,0.4794514973958333,0.06920878092447917,0.0016377766927083333,ZFYVE28,tf
ENSG00000220201,19,10211576,10408183,196608,protein_coding,True,19,0.0041656494140625,0.007532755533854167,0.0006663004557291666,0.013463338216145834,0.20786539713541666,0.5073140462239584,0.2589925130208333,0.0041656494140625,0.008845011393229166,0.012364705403645834,0.013463338216145834,0.21271769205729166,0.2589925130208333,ZGLP1,tf
ENSG00000197114,20,63609049,63805656,196608,protein_coding,True,14,0.0081024169921875,0.0025227864583333335,0.006317138671875,0.1289215087890625,0.19195556640625,0.605804443359375,0.056376139322916664,0.0081024169921875,0.0025227864583333335,0.016942342122395832,0.1289215087890625,0.20322163899739584,0.056376139322916664,ZGPAT,tf
ENSG00000138658,4,112539088,112735695,196608,protein_coding,True,12,0.032877604166666664,0.007171630859375,0.006251017252604167,0.450439453125,0.052881876627604164,0.1255340576171875,0.3248443603515625,0.032877604166666664,0.035736083984375,0.046300252278645836,0.450439453125,0.0554656982421875,0.3248443603515625,ZGRF1,tf
ENSG00000165156,8,123177237,123373844,196608,protein_coding,True,16,0.0133209228515625,0.018681844075520832,0.0022430419921875,0.103546142578125,0.1089630126953125,0.4801483154296875,0.2730967203776042,0.0133209228515625,0.018681844075520832,0.034245808919270836,0.103546142578125,0.11043802897135417,0.2730967203776042,ZHX1,tf
ENSG00000178764,8,122683007,122879614,196608,protein_coding,True,6,0.0,0.0022735595703125,0.0,0.4959767659505208,0.021230061848958332,0.249847412109375,0.23067220052083334,0.0,0.0022735595703125,0.0022735595703125,0.4959767659505208,0.026407877604166668,0.23067220052083334,ZHX2,tf
ENSG00000174306,20,41219427,41416034,196608,protein_coding,True,6,0.0,0.007237752278645833,0.00115966796875,0.491607666015625,0.07538859049479167,0.1342315673828125,0.290374755859375,0.0,0.007237752278645833,0.008397420247395834,0.491607666015625,0.076904296875,0.290374755859375,ZHX3,tf
ENSG00000152977,3,147295118,147491725,196608,protein_coding,True,3,0.0070648193359375,0.019917805989583332,0.0036061604817708335,0.4694112141927083,0.041778564453125,0.3799489339192708,0.07827250162760417,0.0070648193359375,0.019917805989583332,0.030588785807291668,0.4694112141927083,0.058659871419270836,0.07827250162760417,ZIC1,tf
ENSG00000043355,13,99883480,100080087,196608,protein_coding,True,8,0.00811767578125,0.006937662760416667,0.001678466796875,0.00860595703125,0.10141499837239583,0.5085500081380209,0.3646952311197917,0.00811767578125,0.006937662760416667,0.016733805338541668,0.00860595703125,0.10141499837239583,0.3646952311197917,ZIC2,tf
ENSG00000156925,X,137465010,137661617,196608,protein_coding,True,4,0.00787353515625,0.015345255533854166,0.0005238850911458334,0.0350799560546875,0.011871337890625,0.4572041829427083,0.4721018473307292,0.00787353515625,0.015345255533854166,0.02374267578125,0.0350799560546875,0.013743082682291666,0.4721018473307292,ZIC3,tf
ENSG00000174963,3,147308505,147505112,196608,protein_coding,True,3,0.0063629150390625,0.021001180013020832,0.015955607096354168,0.062291463216145836,0.043279012044270836,0.7728373209635416,0.07827250162760417,0.0063629150390625,0.022267659505208332,0.0433197021484375,0.062291463216145836,0.047292073567708336,0.07827250162760417,ZIC4,tf
ENSG00000139800,13,99873463,100070070,196608,protein_coding,True,8,0.0097503662109375,0.0131072998046875,1.52587890625e-05,0.021906534830729168,0.0955047607421875,0.4950205485026042,0.3646952311197917,0.0097503662109375,0.0131072998046875,0.0228729248046875,0.021906534830729168,0.0955047607421875,0.3646952311197917,ZIC5,tf
ENSG00000171649,19,57480152,57676759,196608,protein_coding,True,13,0.0074310302734375,0.017415364583333332,0.0024668375651041665,0.0511932373046875,0.2673288981119792,0.345306396484375,0.3088582356770833,0.0074310302734375,0.0243072509765625,0.027313232421875,0.0511932373046875,0.2685496012369792,0.3088582356770833,ZIK1,tf
ENSG00000269699,19,56742427,56939034,196608,protein_coding,True,8,0.010523478190104166,0.004313151041666667,0.0007680257161458334,0.3210296630859375,0.039398193359375,0.16408793131510416,0.4598795572916667,0.010523478190104166,0.011133829752604166,0.015604654947916666,0.3210296630859375,0.11618550618489583,0.4598795572916667,ZIM2,tf
ENSG00000141946,19,57046898,57243505,196608,protein_coding,True,10,0.0072021484375,0.006144205729166667,1.52587890625e-05,0.043131510416666664,0.12252298990885417,0.23431905110677084,0.5866648356119791,0.0072021484375,0.006144205729166667,0.013361612955729166,0.043131510416666664,0.12252298990885417,0.5866648356119791,ZIM3,tf
ENSG00000106261,7,99917266,100113873,196608,protein_coding,True,20,0.0085906982421875,0.040557861328125,0.0033365885416666665,0.08035786946614583,0.15665181477864584,0.451629638671875,0.2588755289713542,0.0085906982421875,0.041178385416666664,0.052485148111979164,0.08035786946614583,0.15665181477864584,0.2588755289713542,ZKSCAN1,tf
ENSG00000155592,16,25159541,25356148,196608,protein_coding,True,5,0.014811197916666666,0.0230712890625,0.0022176106770833335,0.07100931803385417,0.03082275390625,0.14869181315104166,0.7093760172526041,0.014811197916666666,0.034327189127604164,0.04010009765625,0.07100931803385417,0.033416748046875,0.7093760172526041,ZKSCAN2,tf
ENSG00000189298,6,28251607,28448214,196608,protein_coding,True,14,0.008209228515625,0.016209920247395832,1.52587890625e-05,0.07335408528645833,0.14872233072916666,0.3442535400390625,0.4092356363932292,0.008209228515625,0.016423543294270832,0.024434407552083332,0.07335408528645833,0.15424601236979166,0.4092356363932292,ZKSCAN3,tf
ENSG00000187626,6,28154620,28351227,196608,protein_coding,True,17,0.0083160400390625,0.01885986328125,1.52587890625e-05,0.026585896809895832,0.14638773600260416,0.3111775716145833,0.4886576334635417,0.0083160400390625,0.01885986328125,0.027191162109375,0.026585896809895832,0.14638773600260416,0.4886576334635417,ZKSCAN4,tf
ENSG00000196652,7,99402094,99598701,196608,protein_coding,True,13,0.0128021240234375,0.0179443359375,0.0,0.122039794921875,0.200897216796875,0.5530649820963541,0.09325154622395833,0.0128021240234375,0.026652018229166668,0.0307464599609375,0.122039794921875,0.20189412434895834,0.09325154622395833,ZKSCAN5,tf
ENSG00000196345,3,44456889,44653496,196608,protein_coding,True,10,0.011830647786458334,0.009302775065104166,0.0002695719401041667,0.1768646240234375,0.11378987630208333,0.3966725667317708,0.2912699381510417,0.011830647786458334,0.011037190755208334,0.021402994791666668,0.1768646240234375,0.12822977701822916,0.2912699381510417,ZKSCAN7,tf
ENSG00000198315,6,28043428,28240035,196608,protein_coding,True,18,0.008890787760416666,0.0296630859375,0.0,0.050852457682291664,0.14570109049479166,0.45050048828125,0.31439208984375,0.008890787760416666,0.036127726236979164,0.038553873697916664,0.050852457682291664,0.14570109049479166,0.31439208984375,ZKSCAN8,tf
ENSG00000166432,X,101833786,102030393,196608,protein_coding,True,7,0.011220296223958334,0.006312052408854167,0.020685831705729168,0.21479288736979166,0.015986124674479168,0.11177571614583333,0.6192270914713541,0.011220296223958334,0.006556193033854167,0.038218180338541664,0.21479288736979166,0.019297281901041668,0.6192270914713541,ZMAT1,tf
ENSG00000146007,5,140600376,140796983,196608,protein_coding,True,19,0.0031026204427083335,0.005589803059895833,0.0,0.032033284505208336,0.21083577473958334,0.2667999267578125,0.4816385904947917,0.0031026204427083335,0.007761637369791667,0.008692423502604166,0.032033284505208336,0.214019775390625,0.4816385904947917,ZMAT2,tf
ENSG00000172667,3,178974019,179170626,196608,protein_coding,True,4,0.005533854166666667,0.0443115234375,1.52587890625e-05,0.4495951334635417,0.006398518880208333,0.3457285563151042,0.14841715494791666,0.005533854166666667,0.0443115234375,0.049860636393229164,0.4495951334635417,0.006398518880208333,0.14841715494791666,ZMAT3,tf
ENSG00000165061,8,40799529,40996136,196608,protein_coding,True,1,0.000701904296875,0.0011698404947916667,0.0021311442057291665,0.496002197265625,0.0025126139322916665,0.006841023763020833,0.4906412760416667,0.000701904296875,0.0011698404947916667,0.004002888997395833,0.496002197265625,0.0025126139322916665,0.4906412760416667,ZMAT4,tf
ENSG00000100319,22,29668780,29865387,196608,protein_coding,True,7,0.002593994140625,0.002197265625,0.011484781901041666,0.1671142578125,0.0807952880859375,0.4705301920572917,0.2652842203776042,0.002593994140625,0.002197265625,0.016276041666666668,0.1671142578125,0.08577982584635417,0.2652842203776042,ZMAT5,tf
ENSG00000108175,10,78970625,79167232,196608,protein_coding,True,2,0.0,0.0030110677083333335,0.0,0.4968007405598958,0.021570841471354168,0.473175048828125,0.005442301432291667,0.0,0.0030110677083333335,0.0030110677083333335,0.4968007405598958,0.021570841471354168,0.005442301432291667,ZMIZ1,tf
ENSG00000122515,7,44650256,44846863,196608,protein_coding,True,4,0.0140380859375,0.0142974853515625,0.009002685546875,0.07100423177083333,0.09413655598958333,0.4605712890625,0.3369496663411458,0.0140380859375,0.016001383463541668,0.0373382568359375,0.07100423177083333,0.09413655598958333,0.3369496663411458,ZMIZ2,tf
ENSG00000197056,1,34933868,35130475,196608,protein_coding,True,7,0.017425537109375,0.008199055989583334,0.0008494059244791666,0.3991851806640625,0.07304890950520833,0.22222391764322916,0.2790679931640625,0.017425537109375,0.008199055989583334,0.0264739990234375,0.3991851806640625,0.07548014322916667,0.2790679931640625,ZMYM1,tf
ENSG00000121741,13,19860373,20056980,196608,protein_coding,True,3,0.0126800537109375,0.0021413167317708335,0.013641357421875,0.4715372721354167,0.0179901123046875,0.0153045654296875,0.466705322265625,0.0126800537109375,0.0021413167317708335,0.028462727864583332,0.4715372721354167,0.0179901123046875,0.466705322265625,ZMYM2,tf
ENSG00000147130,X,71156965,71353572,196608,protein_coding,True,7,0.0210113525390625,0.011937459309895834,0.002227783203125,0.0437774658203125,0.1570892333984375,0.3382720947265625,0.4256846110026042,0.0210113525390625,0.0126800537109375,0.035176595052083336,0.0437774658203125,0.15804036458333334,0.4256846110026042,ZMYM3,tf
ENSG00000146463,1,35170363,35366970,196608,protein_coding,True,6,0.0042724609375,0.0020345052083333335,0.0,0.4934794108072917,0.039744059244791664,0.047551472981770836,0.4129180908203125,0.0042724609375,0.0025227864583333335,0.006306966145833333,0.4934794108072917,0.048899332682291664,0.4129180908203125,ZMYM4,tf
ENSG00000132950,13,19766611,19963218,196608,protein_coding,True,6,0.0107574462890625,0.0069580078125,0.0012359619140625,0.18535359700520834,0.0256195068359375,0.10010782877604167,0.6699676513671875,0.0107574462890625,0.008143107096354166,0.018951416015625,0.18535359700520834,0.0278778076171875,0.6699676513671875,ZMYM5,tf
ENSG00000163867,1,34933647,35130254,196608,protein_coding,True,7,0.020634969075520832,0.017313639322916668,0.010716756184895834,0.1841888427734375,0.053136189778645836,0.4349416097005208,0.2790679931640625,0.020634969075520832,0.017313639322916668,0.048665364583333336,0.1841888427734375,0.06499226888020833,0.2790679931640625,ZMYM6,tf
ENSG00000101040,20,47259500,47456107,196608,protein_coding,True,7,0.008570353190104166,0.003814697265625,0.0005645751953125,0.4824015299479167,0.011113484700520834,0.09759012858072917,0.3959452311197917,0.008570353190104166,0.004119873046875,0.012949625651041666,0.4824015299479167,0.0369110107421875,0.3959452311197917,ZMYND8,tf
ENSG00000004838,3,50247428,50444035,196608,protein_coding,True,22,0.007171630859375,0.0022939046223958335,0.005228678385416667,0.008819580078125,0.245025634765625,0.6556599934895834,0.07580057779947917,0.007171630859375,0.005381266276041667,0.0146942138671875,0.008819580078125,0.24627685546875,0.07580057779947917,ZMYND10,tf
ENSG00000015171,10,31784,228391,196608,protein_coding,True,5,0.0031687418619791665,0.0086517333984375,0.014958699544270834,0.4732208251953125,0.025090535481770832,0.15456136067708334,0.3203481038411458,0.0031687418619791665,0.010289510091145834,0.0267791748046875,0.4732208251953125,0.029307047526041668,0.3203481038411458,ZMYND11,tf
ENSG00000066185,1,42357949,42554556,196608,protein_coding,True,6,0.0055694580078125,0.003387451171875,0.00213623046875,0.12076822916666667,0.11655171712239583,0.6043955485026041,0.14719136555989584,0.0055694580078125,0.006673177083333333,0.0110931396484375,0.12076822916666667,0.11724853515625,0.14719136555989584,ZMYND12,tf
ENSG00000141497,17,4640804,4837411,196608,protein_coding,True,17,0.011444091796875,0.0019175211588541667,0.004364013671875,0.014251708984375,0.14534505208333334,0.3690643310546875,0.45361328125,0.011444091796875,0.0019175211588541667,0.017725626627604168,0.014251708984375,0.14583333333333334,0.45361328125,ZMYND15,tf
ENSG00000165724,9,137492208,137688815,196608,protein_coding,True,9,0.0034637451171875,0.0036163330078125,0.005086263020833333,0.030721028645833332,0.0955352783203125,0.751251220703125,0.11032613118489583,0.0034637451171875,0.0036163330078125,0.012166341145833334,0.030721028645833332,0.0955352783203125,0.11032613118489583,ZMYND19,tf
ENSG00000275111,2,95067128,95263735,196608,protein_coding,True,8,0.006683349609375,0.0136260986328125,1.52587890625e-05,0.07573445638020833,0.20962015787760416,0.5233612060546875,0.17095947265625,0.006683349609375,0.01409912109375,0.02032470703125,0.07573445638020833,0.21082560221354166,0.17095947265625,ZNF2,tf
ENSG00000166526,7,99984399,100181006,196608,protein_coding,True,25,0.007425944010416667,0.013880411783854166,0.0025278727213541665,0.070343017578125,0.2581329345703125,0.4455922444661458,0.20209757486979166,0.007425944010416667,0.014429728190104166,0.023834228515625,0.070343017578125,0.2632598876953125,0.20209757486979166,ZNF3,tf
ENSG00000147789,8,144728590,144925197,196608,protein_coding,True,9,0.012929280598958334,0.0152587890625,0.023905436197916668,0.049591064453125,0.1388702392578125,0.3930562337239583,0.3663889567057292,0.012929280598958334,0.0228424072265625,0.052093505859375,0.049591064453125,0.1424407958984375,0.3663889567057292,ZNF7,tf
ENSG00000278129,19,58180651,58377258,196608,protein_coding,True,22,0.0087738037109375,0.037546793619791664,1.52587890625e-05,0.0749053955078125,0.2513682047526042,0.531219482421875,0.09617106119791667,0.0087738037109375,0.037546793619791664,0.046335856119791664,0.0749053955078125,0.2728271484375,0.09617106119791667,ZNF8,tf
ENSG00000256223,12,133032045,133228652,196608,protein_coding,True,14,0.0087432861328125,0.018895467122395832,0.0005442301432291666,0.11876424153645833,0.2510223388671875,0.5030924479166666,0.09893798828125,0.0087432861328125,0.018895467122395832,0.0281829833984375,0.11876424153645833,0.2537333170572917,0.09893798828125,ZNF10,tf
ENSG00000164631,7,6608643,6805250,196608,protein_coding,True,10,0.0106353759765625,0.0156402587890625,0.0007883707682291666,0.067108154296875,0.133697509765625,0.6344451904296875,0.13768513997395834,0.0106353759765625,0.01611328125,0.027064005533854168,0.067108154296875,0.133697509765625,0.13768513997395834,ZNF12,tf
ENSG00000105708,19,19634808,19831415,196608,protein_coding,True,15,0.009796142578125,0.005259195963541667,1.52587890625e-05,0.10008748372395833,0.19892374674479166,0.4774627685546875,0.20845540364583334,0.009796142578125,0.005259195963541667,0.015070597330729166,0.10008748372395833,0.19892374674479166,0.20845540364583334,ZNF14,tf
ENSG00000170631,8,144852584,145049191,196608,protein_coding,True,10,0.010406494140625,0.0038706461588541665,0.012359619140625,0.077789306640625,0.13239034016927084,0.24871317545572916,0.5144704182942709,0.010406494140625,0.0038706461588541665,0.026636759440104168,0.077789306640625,0.13239034016927084,0.5144704182942709,ZNF16,tf
ENSG00000186272,19,57312419,57509026,196608,protein_coding,True,20,0.0109100341796875,0.005243937174479167,0.0029652913411458335,0.035680135091145836,0.251434326171875,0.5099232991536459,0.18384297688802084,0.0109100341796875,0.005991617838541667,0.0191192626953125,0.035680135091145836,0.2541554768880208,0.18384297688802084,ZNF17,tf
ENSG00000154957,17,11899171,12095778,196608,protein_coding,True,7,0.0083770751953125,0.006749471028645833,1.52587890625e-05,0.08677164713541667,0.029439290364583332,0.8679250081380209,0.0007222493489583334,0.0083770751953125,0.006749471028645833,0.015141805013020834,0.08677164713541667,0.030232747395833332,0.0007222493489583334,ZNF18,tf
ENSG00000157429,16,71467198,71663805,196608,protein_coding,True,11,0.0076446533203125,0.016866048177083332,0.009480794270833334,0.4639129638671875,0.09795633951822917,0.17261250813802084,0.23152669270833334,0.0076446533203125,0.023854573567708332,0.033991495768229164,0.4639129638671875,0.12044270833333333,0.23152669270833334,ZNF19,tf
ENSG00000132010,19,12042051,12238658,196608,protein_coding,True,19,0.00927734375,0.007171630859375,0.004384358723958333,0.22083028157552084,0.11484781901041667,0.5851389567057291,0.058349609375,0.00927734375,0.00921630859375,0.020833333333333332,0.22083028157552084,0.15784200032552084,0.058349609375,ZNF20,tf
ENSG00000165512,10,44901989,45098596,196608,protein_coding,True,12,0.00341796875,0.00726318359375,1.52587890625e-05,0.0117034912109375,0.11755879720052083,0.8506825764973959,0.009358723958333334,0.00341796875,0.00726318359375,0.0106964111328125,0.0117034912109375,0.12698872884114584,0.009358723958333334,ZNF22,tf
ENSG00000167377,16,71364791,71561398,196608,protein_coding,True,11,0.011011759440104166,0.012608846028645834,0.013432820638020834,0.041778564453125,0.08951314290364583,0.7896677652994791,0.041987101236979164,0.011011759440104166,0.0229034423828125,0.037053426106770836,0.041778564453125,0.1076812744140625,0.041987101236979164,ZNF23,tf
ENSG00000172466,18,35247198,35443805,196608,protein_coding,True,10,0.005671183268229167,0.036234537760416664,1.52587890625e-05,0.025502522786458332,0.18494160970052084,0.2983144124348958,0.4493204752604167,0.005671183268229167,0.038960774739583336,0.041920979817708336,0.025502522786458332,0.18494160970052084,0.4493204752604167,ZNF24,tf
ENSG00000175395,10,37878343,38074950,196608,protein_coding,True,7,0.0069580078125,0.0141448974609375,0.00054931640625,0.116058349609375,0.054545084635416664,0.3166859944661458,0.491058349609375,0.0069580078125,0.0141448974609375,0.0216522216796875,0.116058349609375,0.054545084635416664,0.491058349609375,ZNF25,tf
ENSG00000198393,12,132888061,133084668,196608,protein_coding,True,14,0.008636474609375,0.0818634033203125,0.0156097412109375,0.13084920247395834,0.16034444173177084,0.4752655029296875,0.12743123372395834,0.008636474609375,0.0818634033203125,0.106109619140625,0.13084920247395834,0.163177490234375,0.12743123372395834,ZNF26,tf
